id,card_id,buy_date,sell_date,quantity,buy_price,sell_price,source,condition,status,note,bulk_record_id,album_id,album_status,album_quantity
bulk_inv_1772162908025_20_1772163856831,17717998204459,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_21_1772163856831,17717857801612,2025-05-25,2026-03-29,1,35,60,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_22_1772163856831,17720858995601,2025-05-25,2024-01-01,1,35,60,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_23_1772163856831,17720935375840,2025-05-25,2025-07-02,1,35,150,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_25_1772163856831,17720858668850,2025-05-25,2025-07-27,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_26_1772163856831,17720858310082,2025-05-25,2026-02-02,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_27_1772163856831,17720858668854,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_28_1772163856831,17720935375845,2025-05-25,2025-07-02,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_29_1772163856831,17720935375849,2025-05-25,2026-02-02,1,35,100,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_3_1772163856831,17720352216775,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_30_1772163856831,17717857801611,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_31_1772163856831,17717998204455,2025-05-25,2025-07-31,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_32_1772163856831,17720934226394,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_33_1772163856831,17720854287054,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_34_1772163856831,177208797782413,2025-05-25,2025-09-14,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_35_1772163856831,17720854869931,2025-05-25,2025-07-02,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_36_1772163856831,177208797782418,2025-05-25,2025-07-08,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_37_1772163856831,17717994598433,2025-05-25,2026-03-29,1,35,60,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_39_1772163856831,17720829660033,2025-05-25,2025-07-27,1,35,30,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_4_1772163856831,17720352216771,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_40_1772163856831,17720829660034,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_41_1772163856831,17720829355960,2025-05-25,2025-07-27,1,35,30,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_42_1772163856831,17720829355961,2025-05-25,2025-07-27,1,35,30,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_43_1772163856831,17720832423210,2025-05-25,2026-02-13,1,35,60,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_44_1772163856831,17720829660032,2025-05-25,2026-02-20,1,20,20,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_45_1772163856831,17720844720261,2025-05-25,2025-07-03,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_46_1772163856831,17717847757761,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_47_1772163856831,17717939577550,2025-05-25,2025-07-27,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_48_1772163856831,17717941582693,2025-05-25,2025-07-27,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_49_1772163856831,17720959963531,2025-05-25,2025-07-27,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_5_1772163856831,17720353623269,2025-05-25,2025-07-02,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_50_1772163856831,17720954290371,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_51_1772163856831,17720954290372,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_52_1772163856831,177211035290012,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_53_1772163856831,17720954488612,2025-05-25,2025-07-02,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_54_1772163856831,177211035290013,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_55_1772163856831,17721008876651,2025-05-25,2025-10-08,1,150,300,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_56_1772163856831,17721016642930,2025-05-25,2025-07-02,1,150,350,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_57_1772163856831,17720962137592,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_58_1772163856831,17721100316179,2025-05-25,2025-07-26,1,35,200,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_59_1772163856831,17721100316178,2025-05-25,2025-07-26,1,35,200,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_6_1772163856831,17720353623268,2025-05-25,2025-07-02,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_60_1772163856831,17717941582692,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_61_1772163856831,17717847757764,2025-05-25,2025-09-07,1,35,20,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_62_1772163856831,17717875859964,2025-05-25,2025-07-02,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_63_1772163856831,17718085617778,2025-05-25,2026-02-02,1,35,350,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_64_1772163856831,17720675498492,2025-05-25,2025-07-08,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_65_1772163856831,17720697701740,2025-05-25,2025-07-02,1,100,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_66_1772163856831,17720370360103,2025-05-25,2026-02-02,1,35,80,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_67_1772163856831,17720362514170,2025-05-25,2026-07-02,1,150,350,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_68_1772163856831,17720687696296,2025-05-25,2025-09-14,1,35,30,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_69_1772163856831,17721126389838,2025-05-25,2026-02-02,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_7_1772163856831,17720352216773,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_8_1772163856831,17720352216777,2025-05-25,,1,35,0,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772162908025_9_1772163856831,17720687696297,2025-05-25,2026-02-02,1,35,50,中-閒魚,無損,到貨,來自盤收: 閒魚盤1,1772162908025,,未拆,0
bulk_inv_1772164411641_0_1772164452428,17720111642084,2025-03-25,,1,215,0,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164411641_1_1772164452428,17720111642085,2025-03-25,,1,215,0,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164411641_2_1772164452428,17720111642080,2025-03-25,2025-10-10,1,215,200,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164411641_3_1772164452428,17720111642081,2025-03-25,2025-10-10,1,215,200,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164411641_4_1772164452428,17720111642082,2025-03-25,2025-07-27,1,215,200,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164411641_5_1772164452428,17720111642083,2025-03-25,2025-07-27,1,215,200,韓國,無損,到貨,來自盤收: 三期會員,1772164411641,,,0
bulk_inv_1772164508931_0_1772164768544,17720854287054,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_1_1772164768544,17720854287050,2025-04-13,2025-07-02,1,28,70,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_10_1772164768544,17717923927000,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_11_1772164768544,17717924291510,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_12_1772164768544,17717922611351,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_13_1772164768544,17717922611355,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_14_1772164768544,17717922611350,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_14_zpeeqgz,17725049158193,2025-04-13,2026-03-24,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_15_1772164768544,17720676543102,2025-04-13,2026-02-02,1,28,30,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_16_1772519670645,17725049158193,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_17_1772519670645,17725047117404,2025-04-13,2026-03-15,1,28,28,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_18_1772519670645,17725049158191,2025-04-13,2026-03-15,1,28,100,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_19_1772519670645,17725049158190,2025-04-13,2025-07-05,1,28,150,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_2_1772164768544,17717857801614,2025-04-13,2025-09-07,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_20_1772519670645,17725049158192,2025-04-13,2025-07-05,1,28,150,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_21_1772519670645,17721885301893,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_22_1772519670645,17721885301890,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_23_1772519670645,17721885301891,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_24_1772519670645,17724744653657,2025-04-13,2025-07-02,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_25_1772519670645,17724741475694,2025-04-13,2025-07-05,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_26_1772519670645,17725053038226,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_27_1772519670645,17725145418120,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_28_1772519670645,17725053038224,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_29_1772519670645,17725163158429,2025-04-13,2026-02-03,1,28,30,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_3_1772164768544,17717875859965,2025-04-13,2025-07-02,1,28,50,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_30_1772519670645,17725092331875,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_31_1772519853106,17725091016040,2025-04-13,2025-07-06,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_32_1772519988016,17721881233663,2025-04-13,2025-07-05,1,28,150,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_4_1772164768544,17717875859964,2025-04-13,2025-07-02,1,28,50,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_5_1772164768544,17717896219480,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_6_1772164768544,17720429210990,2025-04-13,2025-09-09,1,28,80,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_7_1772164768544,17717924695340,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_8_1772164768544,17717924291513,2025-04-13,2026-02-02,1,28,30,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164508931_9_1772164768544,17717924291512,2025-04-13,,1,28,0,中-閒魚,無損,到貨,來自盤收: 女友專卡,1772164508931,,未拆,0
bulk_inv_1772164823731_0_cjeb53d,17717875859963,2025-06-28,,1,120,0,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_11_x5halv3,17720115451001,2025-06-28,2025-09-09,1,150,150,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_15_flfj9cq,17720696535260,2025-06-28,2025-07-06,1,500,500,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_17_bgq2ycc,177245713228127,2025-06-28,,1,400,0,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_18_vui045n,17724719127390,2025-06-28,,1,120,120,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_19_vj9gqgf,17724720064076,2025-06-28,,1,50,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_2_dj80l4o,17717897006980,2025-06-28,2025-07-06,1,40,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_20_9idj45a,17728885646143,2025-06-28,2025-06-29,1,120,120,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_21_wd3un4r,17728885646144,2025-06-28,2025-06-29,1,120,120,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_23_epqymtz,17724595967990,2025-06-28,2025-09-27,1,115,115,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_24_dszy32h,177207511817211,2025-06-28,2026-03-29,1,350,350,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_26_iu5bxr7,17721894260850,2025-06-28,,1,80,0,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_29_52d3uuv,17721963902410,2025-06-28,2025-06-29,1,150,150,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_3_61d52g8,17717897006981,2025-06-28,0020-07-06,1,40,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_30_c0tu7g3,17722070555771,2025-06-28,2025-07-06,1,650,650,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_31_o354kn1,17724629454094,2025-06-28,2025-06-29,1,200,200,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_32_yvckp67,,2025-06-28,2026-03-07,0,50,0,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,1772185826114,空專,5
bulk_inv_1772164823731_4_sijqer9,17717897006982,2025-06-28,2025-07-06,1,40,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_5_xoos3tk,17717897006983,2025-06-28,2025-07-06,1,40,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_6_skq554w,17717897006984,2025-06-28,2025-07-06,1,40,50,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_7_avm4h22,17718085617776,2025-06-28,2025-06-29,1,650,650,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772164823731_9_53l6esu,17718193771650,2025-06-28,,1,1230,0,FB,無損,到貨,來自盤收: 蜜桃河大盤,1772164823731,,未拆,0
bulk_inv_1772168593509_0_0gim544,17717944456054,2026-02-27,,1,250,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_1_x0lxwy6,17718085617776,2026-02-27,,1,100,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_10_0kd5dql,17720375027900,2026-02-27,,1,200,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_11_vhailtf,17720429210996,2026-02-27,,1,20,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_12_0z5hh64,17720429210996,2026-02-27,,1,80,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_13_l8xl5z2,17721126389839,2026-02-27,,1,1,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_13_tkcmdei,17720751181725,2026-02-27,,1,348,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_14_9efec3d,17721887865413,2026-02-27,,1,50,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_16_knx6ink,17723099885571,2026-02-27,,1,1,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_2_wldqwjk,17718085617777,2026-02-27,,1,100,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_3_iwk1lp5,17718192575450,2026-02-27,,1,465,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_4_xmj3qdz,17718192575451,2026-02-27,,1,465,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_5_gs1e566,17720352216772,2026-02-27,,1,40,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_6_7bla941,17720352216773,2026-02-27,,1,40,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_7_r8yz3rk,17720352216774,2026-02-27,,1,40,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_8_a6r1xo7,17720352216777,2026-02-27,,1,25,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772168593509_9_kx5a7hx,17720352216779,2026-02-27,,1,25,0,中-魚香,無損,到貨,來自盤收: 李碩 拆盤,1772168593509,,未拆,0
bulk_inv_1772169236900_0_85gfrjw,17718192575452,2026-02-27,,1,140,0,中-閒魚,無損,到貨,來自盤收: 生日河盤,1772169236900,,未拆,0
bulk_inv_1772169236900_1_c9pidir,17720345990510,2026-02-27,,1,200,0,中-閒魚,無損,到貨,來自盤收: 生日河盤,1772169236900,,未拆,0
bulk_inv_1772169236900_2_6csnh16,17721968969750,2026-02-27,,1,296,0,中-閒魚,無損,到貨,來自盤收: 生日河盤,1772169236900,,未拆,0
bulk_inv_1772169236900_3_fjqi3ir,17721978874991,2026-02-27,,1,296,0,中-閒魚,無損,到貨,來自盤收: 生日河盤,1772169236900,,未拆,0
bulk_inv_1772169411875_0_yogylpl,17717994598431,2026-02-16,,1,50,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_1_uurge4h,177179982044512,2026-02-16,,1,150,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_2_h7gn140,17719366225000,2026-02-16,,1,820,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_3_sfp7bum,17721890151659,2026-02-16,,1,80,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_4_184aqhb,177218933045912,2026-02-16,,1,50,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_5_j5wtvv1,17723099885570,2026-02-16,,1,30,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_6_81v8um3,17723099885571,2026-02-16,,1,30,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,0
bulk_inv_1772169411875_7_tiaug7o,,2026-02-16,2026-03-07,0,0,0,中-魚香,無損,到貨,來自盤收: 魚香 釜山河,1772169411875,,未拆,1
bulk_inv_1772448003965_0_p1xwagp,17721876972230,2026-02-07,,1,150,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_1_g79mlny,17721878001580,2026-02-07,,1,100,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_10_m8lj10c,17721887865411,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_11_lyd0jnh,17721887865412,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_12_cjf2v8g,17721887865415,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_13_0ftyysu,17721887865416,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_14_lqlh0wt,17721889307070,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_15_oynfhs5,17721889307071,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_16_k33moxa,17721889307075,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_17_wup1s60,177218901516511,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_18_okux70n,17721890151652,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_19_qurc7wb,17721890151653,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_2_8g6mr7h,17721878001581,2026-02-07,,1,100,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_20_ouhwyt3,17721890151654,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_21_kvpsn4d,17721910983030,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_22_mczm9z9,17721912634830,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_23_3ir4i0p,17721967198610,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
bulk_inv_1772448003965_24_ij47o8k,17721967198611,2026-02-07,,1,58,0,中-魚香,無損,到貨,來自盤收: 女友和專卡,1772448003965,,未拆,0
